serviceappointment_id,created_date,appointment_date,status,arrival_window_start_time,arrival_window_end_time,on_site,service_territory,work_type,customer_home,serviceresource_id
7000002bxzkAAA,2022-10-05,2022-10-20,completed,2022-10-20 08:00:00,2022-10-20 10:00:00,2022-10-20 09:55:00,T-Zuid-Holland-Zuid,repair,1,Y000000TlsOSAS
7000002aca2AAA,2022-09-01,2022-10-12,completed,2022-10-12 10:00:00,2022-10-12 12:00:00,2022-10-12 11:01:00,T-Zuid-Holland-Zuid,repair,1,Y000000TlsOSAS
7000002b4TMAAY,2022-09-14,2022-10-06,completed,2022-10-06 10:00:00,2022-10-06 12:00:00,2022-10-06 11:43:00,T-Zuid-Holland-Zuid,installation,1,Y000000TlsOSAS
7000002aiUeAAI,2022-09-05,2022-10-06,completed,2022-10-06 14:00:00,2022-10-06 16:00:00,2022-10-06 14:27:00,T-Zuid-Holland-Zuid,installation,1,Y000000TlsOSAS
7000002bPMKAA2,2022-09-22,2022-10-19,completed,2022-10-19 12:00:00,2022-10-19 14:00:00,2022-10-19 13:22:00,T-Zuid-Holland-Zuid,installation,1,Y000000TlsOSAS
7000002aeE3AAI,2022-09-02,2022-10-03,cannot start,2022-10-03 14:00:00,2022-10-03 16:00:00,2022-10-03 16:15:00,T-Zuid-Holland-Zuid,installation,0,Y000000TlsOSAS
7000002bFInAAM,2022-09-19,2022-10-06,completed,2022-10-06 14:00:00,2022-10-06 16:00:00,2022-10-06 15:36:00,T-Zuid-Holland-Zuid,installation,1,Y000000TlsOSAS
7000002ZnyJAAS,2022-08-09,2022-10-12,completed,2022-10-12 10:00:00,2022-10-12 12:00:00,2022-10-12 11:02:00,T-Zuid-Holland-Zuid,repair,1,Y000000TlsOSAS
7000002aevvAAA,2022-09-02,2022-10-03,cannot start,2022-10-03 06:00:00,2022-10-03 08:00:00,2022-10-03 07:57:00,T-Zuid-Holland-Zuid,installation,0,Y000000TlsOSAS
7000002bqChAAI,2022-10-03,2022-10-19,completed,2022-10-19 14:00:00,2022-10-19 16:00:00,2022-10-19 14:12:00,T-Zuid-Holland-Zuid,installation,1,Y000000TlsOSAS
7000002bQfxAAE,2022-09-22,2022-10-20,completed,2022-10-20 12:00:00,2022-10-20 14:00:00,2022-10-20 12:44:00,T-Zuid-Holland-Zuid,installation,1,Y000000TlsOSAS
7000002ZxQUAA0,2022-08-13,2022-10-03,cannot start,2022-10-03 12:00:00,2022-10-03 14:00:00,2022-10-03 14:07:00,T-Zuid-Holland-Zuid,installation,0,Y000000TlsOSAS
7000002b4ifAAA,2022-09-14,2022-10-05,cannot start,2022-10-05 12:00:00,2022-10-05 14:00:00,2022-10-05 13:07:00,T-Zuid-Holland-Zuid,installation,0,Y000000TlsOSAS
7000002bksXAAQ,2022-09-30,2022-10-13,completed,2022-10-13 10:00:00,2022-10-13 12:00:00,2022-10-13 11:24:00,T-Zuid-Holland-Zuid,installation,1,Y000000TlsOSAS
7000002b4beAAA,2022-09-14,2022-10-05,completed,2022-10-05 10:00:00,2022-10-05 12:00:00,2022-10-05 10:47:00,T-Zuid-Holland-Zuid,installation,1,Y000000TlsOSAS
7000002bCRwAAM,2022-09-18,2022-10-20,completed,2022-10-20 10:00:00,2022-10-20 12:00:00,2022-10-20 10:28:00,T-Zuid-Holland-Zuid,installation,1,Y000000TlsOSAS
7000002cF52AAE,2022-10-12,2022-10-14,completed,2022-10-14 14:00:00,2022-10-14 16:00:00,2022-10-14 15:22:00,T-Zuid-Holland-Zuid,repair,1,Y000000TlsOSAS
7000002bHDQAA2,2022-09-20,2022-10-05,cannot start,2022-10-05 08:00:00,2022-10-05 10:00:00,2022-10-05 10:12:00,T-Zuid-Holland-Zuid,repair,0,Y000000TlsOSAS
7000002b9JVAAY,2022-09-16,2022-10-05,completed,2022-10-05 08:00:00,2022-10-05 10:00:00,2022-10-05 08:26:00,T-Zuid-Holland-Zuid,repair,1,Y000000TlsOSAS
7000002b3K2AAI,2022-09-14,2022-10-13,completed,2022-10-13 14:00:00,2022-10-13 16:00:00,2022-10-13 14:35:00,T-Zuid-Holland-Zuid,repair,1,Y000000TlsOSAS
7000002bFYCAA2,2022-09-19,2022-10-20,completed,2022-10-20 14:00:00,2022-10-20 16:00:00,2022-10-20 14:39:00,T-Zuid-Holland-Zuid,installation,1,Y000000TlsOSAS
7000002bD9PAAU,2022-09-19,2022-10-10,completed,2022-10-10 06:00:00,2022-10-10 08:00:00,2022-10-10 05:56:00,T-Zuid-Holland-Zuid,repair,1,Y000000TlsOSAS
7000002ag0SAAQ,2022-09-03,2022-10-03,cannot start,2022-10-03 14:00:00,2022-10-03 16:00:00,2022-10-03 15:56:00,T-Zuid-Holland-Zuid,installation,0,Y000000TlsOSAS
7000002Zo5wAAC,2022-08-09,2022-10-04,completed,2022-10-04 08:00:00,2022-10-04 10:00:00,2022-10-04 08:27:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002aKTHAA2,2022-08-24,2022-10-12,completed,2022-10-12 08:00:00,2022-10-12 10:00:00,2022-10-12 08:49:00,T-Friesland,repair,1,Y000000TlrKSAS
7000002aZNoAAM,2022-08-31,2022-10-12,completed,2022-10-12 12:00:00,2022-10-12 14:00:00,2022-10-12 13:47:00,T-Friesland,repair,1,Y000000TlrKSAS
7000002ac9GAAQ,2022-09-01,2022-10-04,completed,2022-10-04 08:00:00,2022-10-04 10:00:00,2022-10-04 08:26:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002aeg2AAA,2022-09-02,2022-10-04,completed,2022-10-04 10:00:00,2022-10-04 12:00:00,2022-10-04 11:20:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002atIzAAI,2022-09-09,2022-10-19,completed,2022-10-19 10:00:00,2022-10-19 12:00:00,2022-10-19 10:56:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002b7XpAAI,2022-09-15,2022-10-12,completed,2022-10-12 10:00:00,2022-10-12 12:00:00,2022-10-12 12:26:00,T-Friesland,repair,1,Y000000TlrKSAS
7000002bA7kAAE,2022-09-16,2022-10-19,completed,2022-10-19 14:00:00,2022-10-19 16:00:00,2022-10-19 15:45:00,T-Gelderland-Noord,installation,1,Y000000TlrKSAS
7000002bDd5AAE,2022-09-19,2022-10-10,completed,2022-10-10 08:00:00,2022-10-10 10:00:00,2022-10-10 09:42:00,T-Gelderland-Noord,installation,1,Y000000TlrKSAS
7000002bYnPAAU,2022-09-26,2022-10-18,completed,2022-10-18 14:00:00,2022-10-18 16:00:00,2022-10-18 14:41:00,T-Gelderland-Noord,installation,1,Y000000TlrKSAS
7000002biy4AAA,2022-09-29,2022-10-19,completed,2022-10-19 12:00:00,2022-10-19 14:00:00,2022-10-19 12:21:00,T-Gelderland-Noord,repair,1,Y000000TlrKSAS
7000002aeVYAAY,2022-09-02,2022-10-05,cannot start,2022-10-05 10:00:00,2022-10-05 12:00:00,2022-10-05 10:57:00,T-Friesland,installation,0,Y000000TlrKSAS
7000002bDW4AAM,2022-09-19,2022-10-05,completed,2022-10-05 10:00:00,2022-10-05 12:00:00,2022-10-05 11:26:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002atLeAAI,2022-09-09,2022-10-17,completed,2022-10-17 08:00:00,2022-10-17 10:00:00,2022-10-17 09:09:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002EJZRAA4,2022-07-27,2022-10-11,completed,2022-10-11 12:00:00,2022-10-11 14:00:00,2022-10-11 13:30:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002boUjAAI,2022-10-03,2022-10-19,completed,2022-10-19 14:00:00,2022-10-19 16:00:00,2022-10-19 15:19:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002atJ4AAI,2022-09-09,2022-10-17,completed,2022-10-17 08:00:00,2022-10-17 10:00:00,2022-10-17 09:54:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002ZgGNAA0,2022-08-05,2022-10-03,completed,2022-10-03 06:00:00,2022-10-03 08:00:00,2022-10-03 06:28:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002abYUAAY,2022-09-01,2022-10-03,completed,2022-10-03 06:00:00,2022-10-03 08:00:00,2022-10-03 06:13:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002aiDsAAI,2022-09-05,2022-10-12,completed,2022-10-12 12:00:00,2022-10-12 14:00:00,2022-10-12 13:34:00,T-Friesland,repair,1,Y000000TlrKSAS
7000002aiBmAAI,2022-09-05,2022-10-10,completed,2022-10-10 10:00:00,2022-10-10 12:00:00,2022-10-10 11:06:00,T-Friesland,repair,1,Y000000TlrKSAS
7000002aiibAAA,2022-09-05,2022-10-05,completed,2022-10-05 12:00:00,2022-10-05 14:00:00,2022-10-05 13:45:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002aefnAAA,2022-09-02,2022-10-05,completed,2022-10-05 06:00:00,2022-10-05 08:00:00,2022-10-05 06:51:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002bIYiAAM,2022-09-20,2022-10-21,completed,2022-10-21 12:00:00,2022-10-21 14:00:00,2022-10-21 12:31:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002ajhFAAQ,2022-09-06,2022-10-19,completed,2022-10-19 06:00:00,2022-10-19 08:00:00,2022-10-19 07:21:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002bDfuAAE,2022-09-19,2022-10-10,completed,2022-10-10 06:00:00,2022-10-10 08:00:00,2022-10-10 06:06:00,T-Gelderland-Noord,installation,1,Y000000TlrKSAS
7000002ar2kAAA,2022-09-08,2022-10-11,completed,2022-10-11 08:00:00,2022-10-11 10:00:00,2022-10-11 09:03:00,T-Friesland,repair,1,Y000000TlrKSAS
7000002aveOAAQ,2022-09-12,2022-10-12,completed,2022-10-12 10:00:00,2022-10-12 12:00:00,2022-10-12 11:35:00,T-Friesland,repair,1,Y000000TlrKSAS
7000002awZPAAY,2022-09-12,2022-10-10,completed,2022-10-10 12:00:00,2022-10-10 14:00:00,2022-10-10 13:29:00,T-Gelderland-Noord,installation,1,Y000000TlrKSAS
7000002bCgwAAE,2022-09-19,2022-10-10,completed,2022-10-10 10:00:00,2022-10-10 12:00:00,2022-10-10 11:22:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002bPnGAAU,2022-09-22,2022-10-17,completed,2022-10-17 10:00:00,2022-10-17 12:00:00,2022-10-17 10:53:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002acCjAAI,2022-09-01,2022-10-12,completed,2022-10-12 08:00:00,2022-10-12 10:00:00,2022-10-12 08:55:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002aecFAAQ,2022-09-02,2022-10-10,completed,2022-10-10 08:00:00,2022-10-10 10:00:00,2022-10-10 08:56:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002b0uqAAA,2022-09-13,2022-10-19,cannot start,2022-10-19 12:00:00,2022-10-19 14:00:00,2022-10-19 13:18:00,T-Friesland,installation,0,Y000000TlrKSAS
7000002aYJ3AAM,2022-08-31,2022-10-04,cannot start,2022-10-04 06:00:00,2022-10-04 08:00:00,2022-10-04 07:08:00,T-Friesland,installation,0,Y000000TlrKSAS
7000002cAkYAAU,2022-10-11,2022-10-17,completed,2022-10-17 14:00:00,2022-10-17 16:00:00,2022-10-17 15:15:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002acCPAAY,2022-09-01,2022-10-03,completed,2022-10-03 14:00:00,2022-10-03 16:00:00,2022-10-03 15:39:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002aYoZAAU,2022-08-31,2022-10-10,cannot start,2022-10-06 10:00:00,2022-10-06 12:00:00,2022-10-06 11:05:00,T-Friesland,installation,0,Y000000TlrKSAS
7000002bI5SAAU,2022-09-20,2022-10-12,completed,2022-10-12 06:00:00,2022-10-12 08:00:00,2022-10-12 06:37:00,T-Friesland,repair,1,Y000000TlrKSAS
7000002asqWAAQ,2022-09-09,2022-10-10,completed,2022-10-10 14:00:00,2022-10-10 16:00:00,2022-10-10 14:58:00,T-Friesland,repair,1,Y000000TlrKSAS
7000002aSGDAA2,2022-08-29,2022-10-04,completed,2022-10-04 14:00:00,2022-10-04 16:00:00,2022-10-04 15:51:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002cRoiAAE,2022-10-17,2022-10-20,completed,2022-10-20 14:00:00,2022-10-20 16:00:00,2022-10-20 16:08:00,T-Friesland,repair,1,Y000000TlrKSAS
7000002bA2zAAE,2022-09-16,2022-10-18,completed,2022-10-18 10:00:00,2022-10-18 12:00:00,2022-10-18 10:36:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002b7WSAAY,2022-09-15,2022-10-11,cannot start,2022-10-11 12:00:00,2022-10-11 14:00:00,2022-10-11 14:20:00,T-Gelderland-Noord,repair,0,Y000000TlrKSAS
7000002aeWvAAI,2022-09-02,2022-10-04,completed,2022-10-04 12:00:00,2022-10-04 14:00:00,2022-10-04 13:57:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002bGeaAAE,2022-09-20,2022-10-17,completed,2022-10-17 14:00:00,2022-10-17 16:00:00,2022-10-17 13:59:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002acSIAAY,2022-09-01,2022-10-17,cannot start,2022-10-17 12:00:00,2022-10-17 14:00:00,2022-10-17 14:23:00,T-Friesland,installation,0,Y000000TlrKSAS
7000002aZEDAA2,2022-08-31,2022-10-04,completed,2022-10-04 08:00:00,2022-10-04 10:00:00,2022-10-04 09:10:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002c7USAAY,2022-10-10,2022-10-19,completed,2022-10-19 14:00:00,2022-10-19 16:00:00,2022-10-19 15:47:00,T-Friesland,repair,1,Y000000TlrKSAS
7000002aiDxAAI,2022-09-05,2022-10-11,completed,2022-10-11 06:00:00,2022-10-11 08:00:00,2022-10-11 07:06:00,T-Friesland,repair,1,Y000000TlrKSAS
7000002b0eTAAQ,2022-09-13,2022-10-18,cannot start,2022-10-18 08:00:00,2022-10-18 10:00:00,2022-10-18 09:56:00,T-Friesland,installation,0,Y000000TlrKSAS
7000002bMPzAAM,2022-09-21,2022-10-03,cannot start,2022-10-03 12:00:00,2022-10-03 14:00:00,2022-10-03 14:00:00,T-Friesland,repair,0,Y000000TlrKSAS
7000002ajhPAAQ,2022-09-06,2022-10-17,cannot start,2022-10-17 12:00:00,2022-10-17 14:00:00,2022-10-17 12:39:00,T-Friesland,installation,0,Y000000TlrKSAS
7000002aiBJAAY,2022-09-05,2022-10-11,completed,2022-10-11 08:00:00,2022-10-11 10:00:00,2022-10-11 08:14:00,T-Friesland,repair,1,Y000000TlrKSAS
7000002abOeAAI,2022-09-01,2022-10-03,cannot start,2022-10-03 12:00:00,2022-10-03 14:00:00,2022-10-03 14:15:00,T-Gelderland-Noord,installation,0,Y000000TlrKSAS
7000002blghAAA,2022-09-30,2022-10-17,completed,2022-10-17 06:00:00,2022-10-17 08:00:00,2022-10-17 06:52:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002aefsAAA,2022-09-02,2022-10-05,completed,2022-10-05 12:00:00,2022-10-05 14:00:00,2022-10-05 13:37:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002ajhKAAQ,2022-09-06,2022-10-17,completed,2022-10-17 14:00:00,2022-10-17 16:00:00,2022-10-17 15:17:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002atLZAAY,2022-09-09,2022-10-19,completed,2022-10-19 10:00:00,2022-10-19 12:00:00,2022-10-19 10:26:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002bCg8AAE,2022-09-19,2022-10-18,completed,2022-10-18 12:00:00,2022-10-18 14:00:00,2022-10-18 12:04:00,T-Gelderland-Noord,installation,1,Y000000TlrKSAS
7000002bYQuAAM,2022-09-26,2022-10-18,cannot start,2022-10-18 14:00:00,2022-10-18 16:00:00,2022-10-18 14:09:00,T-Gelderland-Noord,installation,0,Y000000TlrKSAS
7000002aMwmAAE,2022-08-25,2022-10-05,completed,2022-10-05 08:00:00,2022-10-05 10:00:00,2022-10-05 09:19:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002bezNAAQ,2022-09-28,2022-10-03,cannot start,2022-10-03 08:00:00,2022-10-03 10:00:00,2022-10-03 08:46:00,T-Gelderland-Noord,repair,0,Y000000TlrKSAS
7000002aEFiAAM,2022-08-22,2022-10-03,completed,2022-10-03 10:00:00,2022-10-03 12:00:00,2022-10-03 11:43:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002aiBrAAI,2022-09-05,2022-10-18,cannot start,2022-10-18 10:00:00,2022-10-18 12:00:00,2022-10-18 10:35:00,T-Friesland,installation,0,Y000000TlrKSAS
7000002ZtU4AAK,2022-08-11,2022-10-05,completed,2022-10-05 10:00:00,2022-10-05 12:00:00,2022-10-05 11:32:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002bA89AAE,2022-09-16,2022-10-11,cannot start,2022-10-11 14:00:00,2022-10-11 16:00:00,2022-10-11 16:05:00,T-Gelderland-Noord,installation,0,Y000000TlrKSAS
7000002asdrAAA,2022-09-09,2022-10-11,completed,2022-10-11 10:00:00,2022-10-11 12:00:00,2022-10-11 11:02:00,T-Friesland,repair,1,Y000000TlrKSAS
7000002ajs3AAA,2022-09-06,2022-10-03,completed,2022-10-03 14:00:00,2022-10-03 16:00:00,2022-10-03 14:49:00,T-Friesland,repair,1,Y000000TlrKSAS
7000002acOfAAI,2022-09-01,2022-10-03,completed,2022-10-03 12:00:00,2022-10-03 14:00:00,2022-10-03 14:19:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002bDvYAAU,2022-09-19,2022-10-19,cannot start,2022-10-19 12:00:00,2022-10-19 14:00:00,2022-10-19 13:11:00,T-Gelderland-Noord,installation,0,Y000000TlrKSAS
7000002bKpCAAU,2022-09-21,2022-10-18,completed,2022-10-18 12:00:00,2022-10-18 14:00:00,2022-10-18 12:37:00,T-Friesland,installation,1,Y000000TlrKSAS
7000002ZptOAAS,2022-08-10,2022-10-03,completed,2022-10-03 14:00:00,2022-10-03 16:00:00,2022-10-03 14:48:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002akwqAAA,2022-09-06,2022-10-12,completed,2022-10-12 08:00:00,2022-10-12 10:00:00,2022-10-12 08:29:00,T-Overijssel,repair,1,v0000008lqqCAA
7000002aqq5AAA,2022-09-08,2022-10-06,completed,2022-10-06 14:00:00,2022-10-06 16:00:00,2022-10-06 15:02:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002aqr8AAA,2022-09-08,2022-10-05,completed,2022-10-05 12:00:00,2022-10-05 14:00:00,2022-10-05 12:58:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002atRmAAI,2022-09-09,2022-10-10,completed,2022-10-10 08:00:00,2022-10-10 10:00:00,2022-10-10 09:00:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002atZCAAY,2022-09-09,2022-10-13,completed,2022-10-13 06:00:00,2022-10-13 08:00:00,2022-10-13 06:38:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002b1vzAAA,2022-09-13,2022-10-14,completed,2022-10-14 10:00:00,2022-10-14 12:00:00,2022-10-14 10:11:00,T-Overijssel,repair,1,v0000008lqqCAA
7000002b2GOAAY,2022-09-13,2022-10-13,completed,2022-10-13 14:00:00,2022-10-13 16:00:00,2022-10-13 16:32:00,T-Overijssel,repair,1,v0000008lqqCAA
7000002bFc9AAE,2022-09-19,2022-10-21,completed,2022-10-21 06:00:00,2022-10-21 08:00:00,2022-10-21 08:40:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002bGaEAAU,2022-09-20,2022-10-14,completed,2022-10-14 08:00:00,2022-10-14 10:00:00,2022-10-14 08:49:00,T-Overijssel,repair,1,v0000008lqqCAA
7000002bHV5AAM,2022-09-20,2022-10-14,completed,2022-10-14 10:00:00,2022-10-14 12:00:00,2022-10-14 10:30:00,T-Overijssel,repair,1,v0000008lqqCAA
7000002bIbmAAE,2022-09-20,2022-10-21,completed,2022-10-21 06:00:00,2022-10-21 08:00:00,2022-10-21 08:43:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002bLfIAAU,2022-09-21,2022-10-21,completed,2022-10-21 10:00:00,2022-10-21 12:00:00,2022-10-21 11:50:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002bQL8AAM,2022-09-22,2022-10-18,completed,2022-10-18 10:00:00,2022-10-18 12:00:00,2022-10-18 11:46:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002bbTDAAY,2022-09-27,2022-10-19,completed,2022-10-19 14:00:00,2022-10-19 16:00:00,2022-10-19 14:18:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002bhAhAAI,2022-09-29,2022-10-21,completed,2022-10-21 12:00:00,2022-10-21 14:00:00,2022-10-21 13:44:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002birNAAQ,2022-09-29,2022-10-12,completed,2022-10-12 08:00:00,2022-10-12 10:00:00,2022-10-12 10:02:00,T-Overijssel,repair,1,v0000008lqqCAA
7000002c3UJAAY,2022-10-07,2022-10-11,completed,2022-10-11 10:00:00,2022-10-11 12:00:00,2022-10-11 11:33:00,T-Overijssel,repair,1,v0000008lqqCAA
7000002c7ZIAAY,2022-10-10,2022-10-18,completed,2022-10-18 14:00:00,2022-10-18 16:00:00,2022-10-18 15:44:00,T-Overijssel,repair,1,v0000008lqqCAA
7000002c7oNAAQ,2022-10-10,2022-10-17,completed,2022-10-17 14:00:00,2022-10-17 16:00:00,2022-10-17 16:12:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002cJOmAAM,2022-10-13,2022-10-22,completed,2022-10-22 10:00:00,2022-10-22 12:00:00,2022-10-22 10:56:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002aquWAAQ,2022-09-08,2022-10-12,completed,2022-10-12 06:00:00,2022-10-12 08:00:00,2022-10-12 07:17:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002bMU6AAM,2022-09-21,2022-10-21,cannot start,2022-10-21 12:00:00,2022-10-21 14:00:00,2022-10-21 12:33:00,T-Overijssel,installation,0,v0000008lqqCAA
7000002aif3AAA,2022-09-05,2022-10-17,completed,2022-10-17 12:00:00,2022-10-17 14:00:00,2022-10-17 13:47:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002aezYAAQ,2022-09-02,2022-10-03,completed,2022-10-03 12:00:00,2022-10-03 14:00:00,2022-10-03 12:26:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002bHHcAAM,2022-09-20,2022-10-20,cannot start,2022-10-20 14:00:00,2022-10-20 16:00:00,2022-10-20 15:47:00,T-Overijssel,installation,0,v0000008lqqCAA
7000002al0SAAQ,2022-09-06,2022-10-17,completed,2022-10-17 08:00:00,2022-10-17 10:00:00,2022-10-17 09:11:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002akzAAAQ,2022-09-06,2022-10-03,completed,2022-10-03 08:00:00,2022-10-03 10:00:00,2022-10-03 09:21:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002aqrcAAA,2022-09-08,2022-10-06,completed,2022-10-06 08:00:00,2022-10-06 10:00:00,2022-10-06 10:00:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002ag5mAAA,2022-09-03,2022-10-14,completed,2022-10-14 06:00:00,2022-10-14 08:00:00,2022-10-14 07:38:00,T-Overijssel,repair,1,v0000008lqqCAA
7000002aqwhAAA,2022-09-08,2022-10-03,completed,2022-10-03 10:00:00,2022-10-03 12:00:00,2022-10-03 11:42:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002aviLAAQ,2022-09-12,2022-10-04,completed,2022-10-04 10:00:00,2022-10-04 12:00:00,2022-10-04 11:33:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002aoL5AAI,2022-09-07,2022-10-06,cannot start,2022-10-06 10:00:00,2022-10-06 12:00:00,2022-10-06 11:29:00,T-Overijssel,installation,0,v0000008lqqCAA
7000002cUhfAAE,2022-10-18,2022-10-18,cannot start,2022-10-18 10:00:00,2022-10-18 12:00:00,2022-10-18 12:12:00,T-Overijssel,installation,0,v0000008lqqCAA
7000002aezOAAQ,2022-09-02,2022-10-03,completed,2022-10-03 06:00:00,2022-10-03 08:00:00,2022-10-03 06:12:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002bAW1AAM,2022-09-16,2022-10-13,completed,2022-10-13 12:00:00,2022-10-13 14:00:00,2022-10-13 13:23:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002b6HHAAY,2022-09-15,2022-10-20,completed,2022-10-20 12:00:00,2022-10-20 14:00:00,2022-10-20 12:27:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002aYSeAAM,2022-08-31,2022-10-13,completed,2022-10-13 12:00:00,2022-10-13 14:00:00,2022-10-13 12:38:00,T-Overijssel,repair,1,v0000008lqqCAA
7000002bQ5eAAE,2022-09-22,2022-10-18,completed,2022-10-18 12:00:00,2022-10-18 14:00:00,2022-10-18 12:51:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002cMWPAA2,2022-10-14,2022-10-19,completed,2022-10-19 10:00:00,2022-10-19 12:00:00,2022-10-19 10:33:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002atXVAAY,2022-09-09,2022-10-10,completed,2022-10-10 10:00:00,2022-10-10 12:00:00,2022-10-10 10:54:00,T-Overijssel,repair,1,v0000008lqqCAA
7000002aejQAAQ,2022-09-02,2022-10-03,completed,2022-10-03 12:00:00,2022-10-03 14:00:00,2022-10-03 14:12:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002aqMAAAY,2022-09-08,2022-10-04,completed,2022-10-04 12:00:00,2022-10-04 14:00:00,2022-10-04 13:26:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002aqqpAAA,2022-09-08,2022-10-05,completed,2022-10-05 12:00:00,2022-10-05 14:00:00,2022-10-05 12:21:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002aqrrAAA,2022-09-08,2022-10-05,completed,2022-10-05 06:00:00,2022-10-05 08:00:00,2022-10-05 07:16:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002aqsaAAA,2022-09-08,2022-10-11,completed,2022-10-11 14:00:00,2022-10-11 16:00:00,2022-10-11 14:22:00,T-Overijssel,repair,1,v0000008lqqCAA
7000002aqt4AAA,2022-09-08,2022-10-07,completed,2022-10-07 12:00:00,2022-10-07 14:00:00,2022-10-07 13:58:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002atPRAAY,2022-09-09,2022-10-05,completed,2022-10-05 10:00:00,2022-10-05 12:00:00,2022-10-05 12:10:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002baRzAAI,2022-09-27,2022-10-03,completed,2022-10-03 06:00:00,2022-10-03 08:00:00,2022-10-03 06:54:00,T-Overijssel,repair,1,v0000008lqqCAA
7000002bEXXAA2,2022-09-19,2022-10-14,completed,2022-10-14 14:00:00,2022-10-14 16:00:00,2022-10-14 15:51:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002c5i8AAA,2022-10-08,2022-10-17,completed,2022-10-17 10:00:00,2022-10-17 12:00:00,2022-10-17 11:15:00,T-Overijssel,repair,1,v0000008lqqCAA
7000002av9zAAA,2022-09-10,2022-10-10,completed,2022-10-10 12:00:00,2022-10-10 14:00:00,2022-10-10 13:26:00,T-Overijssel,repair,1,v0000008lqqCAA
7000002b3niAAA,2022-09-14,2022-10-14,completed,2022-10-14 10:00:00,2022-10-14 12:00:00,2022-10-14 12:32:00,T-Overijssel,installation,1,v0000008lqqCAA
7000002cMPnAAM,2022-10-14,2022-10-22,completed,2022-10-22 12:00:00,2022-10-22 14:00:00,2022-10-22 14:00:00,T-Overijssel,installation,1,v0000008lqqCAA
