response_id,serviceappointment_id,submitted_at,nps
72a40ltljl9csg80j872a40l541nn4q7,7000002aW5YAAU,2022-10-14 19:43:17,8.0
gtbuzuppfg0ikcnkngtbuzyd75gxjqlh,7000002aW5dAAE,2022-10-14 20:03:11,9.0
hh5ddjphf8zl4uh1zidvhh5ddjby9zsy,7000002aWAJAA2,2022-10-21 16:24:46,10.0
7qvmyegbbgi3nd4f7qvmb97yfyzxtpdg,7000002ar21AAA,2022-10-19 17:05:01,9.0
nxrp3luk3jllk0nnxrp3w00dt34fhxeu,7000002av6lAAA,2022-10-12 20:11:40,8.0
jo3r8yslm339sqv5jot572rc5ec1g9nk,7000002b0TBAAY,2022-10-13 18:45:51,6.0
4kw8iwr10ext8tbp4kwrpav0actesm6f,7000002b25BAAQ,2022-10-13 16:25:33,9.0
qngxslvmmqaj0zg4zqngxslkl3sz9qxw,7000002bDPhAAM,2022-10-17 18:47:25,8.0
vufvs6wbrh5zeyzyg0bkvsfvufvs6wba,7000002bDTtAAM,2022-10-04 17:50:03,8.0
feov7nun00xe3pkhbzpfeoverhagaqbv,7000002bE5YAAU,2022-10-05 16:23:03,8.0
vp09k128sc5v5wpvp09k1280ws99hbcc,7000002bEwNAAU,2022-10-08 14:12:08,10.0
ou6povrbd5b5b8psdou6povyj20k1da5,7000002bExVAAU,2022-10-07 16:52:16,5.0
n35g5bg3ua0uk0xp6qme9ln35g5bg7zz,7000002bF1hAAE,2022-10-11 15:27:21,7.0
kdwkckyeyn9060yyfjw1kdwk5t3tsm41,7000002bHJEAA2,2022-10-13 17:09:19,5.0
7n7nidjdnbootjl99a7n7nivk3uu7jmz,7000002bMaEAAU,2022-10-21 11:25:15,9.0
vbbcz0reeyuk8qekvbbctsu1pxt0armc,7000002bQNdAAM,2022-10-21 18:07:29,8.0
0oqsr66u1ami15l50oqsp8pj880w4dsx,7000002bQgGAAU,2022-10-13 09:32:04,4.0
1icfo6w310ghb16974tyk1icfo86u1u1,7000002bT9FAAU,2022-10-20 17:06:16,8.0
5s0xskywo95ybbhcvw4645s0xs0zl5yl,7000002bWtGAAU,2022-10-20 18:04:02,7.0
eg8ebu7stzk9t2js5ofseg8ebu066xw9,7000002biVgAAI,2022-10-17 19:23:41,2.0
45r3z4e7piu4drikg845c0xs48j3uees,7000002bmQuAAI,2022-10-20 16:15:51,8.0
rxaaug84n63bsvrtdwyrxaaugt1qbzvm,7000002bxhMAAQ,2022-10-19 18:32:50,7.0
ofdef59oijoft4tp39s6dize7d0ku9t4,7000002cI3EAAU,2022-10-14 07:50:04,7.0
ifkxpg5gyk8cvaifkuyr6inuudj1gk2x,7000002aATDAA2,2022-10-29 20:30:28,5.0
yi30cs8yvaqbmqf6hjyi30cwfxhybfd1,7000002ae4XAAQ,2022-10-03 16:44:47,10.0
4f1qjqhdbxr0i1p9y4f1qjqhv17n95mi,7000002akiyAAA,2022-10-06 07:22:54,9.0
jvm3mkkgly9zs1b3453jvm3t341q1p2g,7000002aobDAAQ,2022-10-10 08:20:00,7.0
sae4kdgpf0cfm00u9msae4caikg5jn7k,7000002aqenAAA,2022-10-19 12:46:56,9.0
xhjervcbtxi8t1bxhjer2eabmicj3w7l,7000002awyFAAQ,2022-10-12 16:13:49,5.0
539f67obw3x5l1f1a3k9539fjmpeeano,7000002axDUAAY,2022-10-10 10:22:12,5.0
qi3w3j878s82atqiyu2utfcugly4tyu2,7000002b1nCAAQ,2022-10-14 14:27:09,9.0
omogb8cy85s86pb2c9fp0omogb8dx4sn,7000002b1u3AAA,2022-10-13 12:44:49,6.0
vo5edkvwrpuu2ypn94vo5edkvwli6v1i,7000002b5FyAAI,2022-10-14 15:34:58,4.0
0xm65i45qsfzdslhrvb90xm65hwf9wse,7000002b7hQAAQ,2022-10-19 19:14:47,6.0
vksm7hnaobe9dy9sl9zvksm7hnsxmwxh,7000002b7pZAAQ,2022-10-03 20:04:11,10.0
v8wljb7grwffm2fg5kv8wljb08oxws09,7000002bBryAAE,2022-10-19 11:52:47,9.0
6hgz71nka5lsqvx6hgv282x7utpah014,7000002bDFwAAM,2022-10-14 11:53:55,9.0
tydtkcj3ylqrwomzhp4faitydto3i6xk,7000002bDNWAA2,2022-10-17 11:05:29,5.0
4s1ddned3iuj5khgv3x4s1dq2aon4r5h,7000002bFciAAE,2022-10-10 15:04:56,7.0
w5c1tlk4r8u157k0njzw5c1tbvgif4p8,7000002bFd2AAE,2022-10-19 09:36:33,7.0
fedp7kgogmbctvsrj2d5fedp7kgl4to3,7000002bIZMAA2,2022-10-20 07:54:11,7.0
n0b4adwby547u5f91a6fn0b4abzo7t7v,7000002bIiYAAU,2022-10-04 12:47:06,5.0
plkjk38vcccqdcaplkjl7f8ptacf2ba1,7000002bKklAAE,2022-10-04 08:53:31,7.0
wrg1h3lq9rcot1jlj6wrg1hboz7a8kuc,7000002bOukAAE,2022-10-04 13:48:23,9.0
l87xzcuz4hugricipf2ul87xzc6jcn73,7000002bR06AAE,2022-10-07 07:40:21,5.0
t30xzg0304s8axz0ukjt30xzmgdgjbq7,7000002bfd3AAA,2022-10-15 03:44:05,3.0
qhreulh9x7w2f31nckqhre5r3eanqwdg,7000002bpr0AAA,2022-10-18 16:49:41,6.0
bialehip7l3sy39ljh7ubialehdkpg4m,7000002bpwZAAQ,2022-10-13 14:16:11,3.0
vtcsxo0uszlr2mayhsvtcsxo0a1dqe9b,7000002bxPNAAY,2022-10-06 11:03:00,8.0
143uolun96n2osv6143ys32exb99i6zv,7000002bxU8AAI,2022-10-18 15:45:01,9.0
w68m0l31aj2f6wf3rliw68m0ltiqx10l,7000002bzIJAAY,2022-10-14 08:36:14,3.0
p9ct48uc8ocsv23a8t0np9ct48usz4we,7000002c2zQAAQ,2022-10-20 21:40:10,9.0
aedb1nf6to3i2aedb6h1zhwhx2ag9hhy,7000002c7h2AAA,2022-10-10 14:53:44,7.0
zjjyewzd603j8przjjyema1yz69zdh0m,7000002aSRkAAM,2022-10-14 23:59:44,4.0
yb8ixddza58qxf9blpyb8ix71uonqp42,7000002ae5pAAA,2022-10-06 19:04:33,8.0
7bordonnnyh9d6xlet17bordbe43kwi0,7000002aq1HAAQ,2022-10-04 06:04:30,8.0
p6dfc4k43uig1nqwmlqsn7p6p6dfcz3z,7000002atUMAAY,2022-10-05 13:44:49,8.0
pgpa22fyscbpnccvmjpgpa2ixxqgyho5,7000002atzeAAA,2022-10-21 15:58:33,9.0
584qos40d9xtz234sihxia584qos4n9g,7000002auXcAAI,2022-10-03 16:12:49,6.0
54wl0xzkizcb6w354wl0a4ex5ykcb4ol,7000002awbzAAA,2022-10-14 07:17:36,6.0
yaw3i0a6gkr9bmp75762byaw3i0arm83,7000002axE8AAI,2022-10-09 10:18:50,10.0
tl1xk8pe7id1y7qp6ldgyktl1xk8p6wv,7000002b4V2AAI,2022-10-10 14:08:45,7.0
eu7l5t3eacqsntbet0pyf783ykjp7iax,7000002b9p7AAA,2022-10-15 05:46:24,4.0
sb6m8374jg8i5zidbsb6m83wrepqx2e1,7000002bAIEAA2,2022-10-17 09:35:45,9.0
3j0glqs41t0o8bcvg7f3j0glsws7znah,7000002bGrKAAU,2022-10-04 09:17:33,7.0
m1pxbgllae22rom1p97wrrn0qx3ulflt,7000002bIgrAAE,2022-10-21 15:23:42,8.0
8jrf5pu9drknmuujrq8jrf5dbg3bqvk6,7000002bLTWAA2,2022-10-12 15:45:55,3.0
0m56cis4p928ewu0m56zahdwhz76dl5b,7000002bM27AAE,2022-10-17 15:10:12,8.0
m3106v088jlkgjnxwkgm310b87ucny40,7000002bMCbAAM,2022-10-06 16:07:25,5.0
gormpyetzkmgmrwsyfbfgorm04cwi2hx,7000002bMnrAAE,2022-10-12 13:52:46,7.0
kxb2gqsmmleres27cnfalkxb2gqmfuox,7000002bThqAAE,2022-10-17 19:25:53,6.0
xmkmdnfz6lrmg31e4y4xmkmdnowlfq8r,7000002bbb7AAA,2022-10-07 08:34:37,3.0
k87gqnr9nnfe3tkx9abmjauk87gqnr95,7000002bfIZAAY,2022-10-18 10:57:29,6.0
t0wb2gnx2iy23ot0wb2j3e2k9l6xf7vp,7000002biU4AAI,2022-10-12 16:32:45,9.0
tyylihqk00q265iwgfutyylilcxbodcy,7000002bkvDAAQ,2022-10-13 18:07:44,8.0
kh5clrrqtl04otbebkkh5clrrkbxkuj2,7000002bu2MAAQ,2022-10-17 11:34:06,10.0
z78smc6btbnrahtv5tz78smor0d0bejd,7000002bwiEAAQ,2022-10-21 20:24:34,9.0
dzzr73y46hq2dzzgbwrodjbwa0fwk8t6,7000002bx7TAAQ,2022-10-12 13:20:01,7.0
gitvpi5x3gw00cwbgc2gitvpg0r8wbde,7000002bzVnAAI,2022-10-17 15:36:03,5.0
dngf76ds908pdngfrv5wgz0orywrnirj,7000002c7X7AAI,2022-10-18 19:43:58,8.0
b9jgqy0qon099ywx3zs0ab9jgqrd57zv,7000002cF7SAAU,2022-10-18 14:30:10,6.0
ewi8dadfxjoiz5nqg52f5ewi8daumcgx,7000002aEHtAAM,2022-10-10 14:26:25,7.0
7iq3p6rjqplhcw3p17iq3pdrbpciib1l,7000002absjAAA,2022-10-12 16:21:17,5.0
9fj7pw85bqxr81qjxf9fj7pwgztguupb,7000002acCZAAY,2022-10-18 10:58:50,6.0
c71y4vevwm2x85pmwvi3uc71y47j8j4n,7000002ahXXAAY,2022-10-06 07:13:21,9.0
6i0yo6pwoa179wx44k89o6i0yo086mzx,7000002awD4AAI,2022-10-14 15:49:29,5.0
p94uhb5eb8fr7pdcnp94uhihqdktf2ws,7000002b0UiAAI,2022-10-05 12:47:07,9.0
p23r59k0by9t56p7ugc9p23r59jw9ed4,7000002b9CAAAY,2022-10-13 14:26:32,8.0
y9pqfhwxnbbtzg8x9q53y9pqf06a90ro,7000002bQuYAAU,2022-10-11 14:10:59,5.0
e44da9zx7nk0r9odta5be44da91w33so,7000002baLmAAI,2022-10-14 13:51:32,6.0
r5mjgq1ty0ivwtk4r5md8ynveh1y3po3,7000002btNJAAY,2022-10-09 11:30:32,4.0
9us1eutnzt0c4cq09us1eu1mn2dghhgj,7000002c8QWAAY,2022-10-21 14:02:59,5.0
edtuhs3lq363twc577aedtuhsiprvt9e,7000002cM4aAAE,2022-10-20 05:48:49,4.0
ijbziqjnb92s4tmm6596ijbziqjk9ciy,7000002b25GAAQ,2022-10-13 15:47:35,8.0
vm6uhx5xhtynokqu6ajvm6uh8f9zmi77,7000002b3oNAAQ,2022-10-19 14:05:02,8.0
z5pozbsr1hef40rf2kvipec4z5pozbs2,7000002bDOeAAM,2022-10-21 09:25:25,7.0
kc10nwnvw5hqu2okc1mmoohutxdsl092,7000002bDcHAAU,2022-10-20 11:54:25,6.0
zke5k6csyo7twcgc51zke5krmz9ox2gl,7000002bHFvAAM,2022-10-07 06:22:03,6.0
hgcpwd98wd5bx8ha67kb4hgcpwd9hslc,7000002bMIUAA2,2022-10-11 13:58:13,8.0
y69xi6xb30sx2cyy695ffziz6m4fomwp,7000002bTBBAA2,2022-10-21 11:08:42,9.0
nywrzdlvimse6wmmgcjknywrzdl4aloh,7000002baUFAAY,2022-10-13 09:25:34,6.0
hch7jeppsrjpg9570u3hch7j9abpwu5q,7000002bfMgAAI,2022-10-18 12:19:19,6.0
2o3o89x2hkubayt2o3orzrmx9vex8jlr,7000002blrfAAA,2022-10-04 16:30:03,2.0
fd9yh0mlgm7uh7fd9noold9vddme1po5,7000002c4EbAAI,2022-10-13 08:54:23,3.0
f1yzl9b3pt9gq2p6f1yzlizcygu4cwmr,7000002aGwZAAU,2022-10-16 21:16:39,2.0
c7ss8vt3tei4a529ylpt0c7ss8p8qgr0,7000002bDHJAA2,2022-10-03 15:01:11,6.0
sxjo435g4s37r20lisxjo5h1atj3a0fg,7000002bY8WAAU,2022-10-10 12:46:13,5.0
jq0r4bo512nzpvuvjq01gnwzj39zltxc,7000002bYviAAE,2022-10-08 17:21:35,10.0
0rzk6m0k5laq1mw2ysurcoh0rzk6m75x,7000002bedgAAA,2022-10-11 16:49:41,6.0
lsoci1d6zbd1i4xw7zqlsocidcy55nq4,7000002bfgvAAA,2022-10-17 12:23:27,7.0
ssgree4w7buqrq808pz9jimssgree4aw,7000002bhM9AAI,2022-10-16 19:30:12,6.0
2sw6l1k544dlduv2sw6ltdlrjjz39tyd,7000002bhS2AAI,2022-10-18 21:44:50,0.0
jvqfswrfuxdpsjenfhjvqfswqk92cb85,7000002bhYPAAY,2022-10-16 13:58:19,4.0
ttrc07brrprvdnpttrvawbjpnhuzbjo7,7000002bi6bAAA,2022-10-11 15:28:26,2.0
wf3ujep5addpxanpswf3uod25skfznxc,7000002bowdAAA,2022-10-17 17:58:03,7.0
ziw2xtl478n6tt8yp7daziw2xi4i3qcb,7000002br7iAAA,2022-10-19 11:50:25,4.0
6qx7yngbb3eppfpux0lxbn16qx7yngbv,7000002c3b0AAA,2022-10-08 06:31:08,3.0
70sioqhamdn91zcrlqor4gzwb70sioqh,7000002c7VBAAY,2022-10-18 18:06:27,4.0
ylkwgjjgc90aswggss7qz1ylkwgjjd24,7000002c7p6AAA,2022-10-19 15:56:17,10.0
5fpubi9xoqrbnorh5fpubi87r94smyb7,7000002aVvOAAU,2022-10-15 16:41:52,10.0
25eu598aguenl49rwb25eu2czcm4njq5,7000002bFceAAE,2022-10-17 11:19:46,9.0
059yz5vax9nakvcb5ts059yz5jqsmw81,7000002bbcoAAA,2022-10-14 15:38:34,5.0
urhwsv97d14gfiurhws7jtt315dsxwgb,7000002bbkEAAQ,2022-10-11 13:05:10,8.0
6p7fd4gi3blsqyry4i86p7fd7gtz0noz,7000002beeUAAQ,2022-10-09 12:45:43,8.0
bmb1jecd5vbpq5ihglubmb1jeczwzr7c,7000002bmPwAAI,2022-10-21 04:32:32,7.0
i0v6ws6gfm7vfp1i0v6w4oe5knq3p88z,7000002bpGJAAY,2022-10-16 09:50:34,3.0
5ytla3yunrwvxkp5ytlar82xcffwnqnt,7000002c6ZvAAI,2022-10-28 17:35:39,9.0
w6pks42yvgw48iamgw6pksj4e2e7tvs0,7000002c6qiAAA,2022-10-19 10:19:52,8.0
h0x122fuxx70xh5h0xbzymk6kn1dgk1v,7000002c8ltAAA,2022-10-11 15:45:18,5.0
byy31dlxsgipcvkrnbyy31dvwnaydhmi,7000002aHYEAA2,2022-10-03 19:52:42,7.0
7rn7f19aahn5fu8wsz7rn7f19ax6g09i,7000002aqzqAAA,2022-10-10 15:03:51,3.0
pmlwatx3rqh47m80c64pmlw7hj9t5l4s,7000002at49AAA,2022-10-10 14:09:42,6.0
u41wp4zsy6koe39tuau41wgl3892g28y,7000002b78LAAQ,2022-10-12 14:49:43,5.0
14ft3ehr2p34xn04y014ftvzzghrcb8z,7000002bCdJAAU,2022-10-08 12:30:42,6.0
4gmr5xj4q9ibd4gmcqm2nswo0unki8az,7000002bHeCAAU,2022-10-05 12:12:04,4.0
95gr6h8ggamttkl895gr60j5pllzmz0w,7000002bNzKAAU,2022-10-12 08:12:47,4.0
wn8fi8baqu26jyfa3wn8fisyb2jwgokg,7000002bShVAAU,2022-10-12 07:29:21,8.0
f0df9n2g7sgcdb1x093vkf0df05oja31,7000002bbnrAAA,2022-10-20 09:55:12,3.0
q6bzhavc1f16hdzkn1q6bzha7e61nq2k,7000002bsZxAAI,2022-10-17 11:58:06,3.0
oeehhknbfo0wcsscuoeehh51egj9fhnu,7000002bx79AAA,2022-10-20 06:51:11,10.0
rq28c6g4cil72tdyt3kprq28c6g2s67o,7000002cCJ5AAM,2022-10-20 11:33:55,3.0
5mu8v8roio8pt6wxht05mu8vzoheng2u,7000002amy9AAA,2022-10-10 10:34:36,7.0
vp3ft02j2ye3onqcpmfvp3f4bklyuq72,7000002arM6AAI,2022-10-11 17:25:22,1.0
yzmawp7nare72m4yyyzmasqg6cfgcuxf,7000002bFdHAAU,2022-10-07 10:50:26,6.0
iw4mfp7nk935bgiw4clzs27lizxpvrpy,7000002c17cAAA,2022-10-18 06:13:02,6.0
5cq0cj3emwlex5cqzpbdxwt8quspf2h7,7000002aHrpAAE,2022-10-03 11:45:38,5.0
zqikvmse2exp3jq8jktfpzqikvmsxymw,7000002bDtrAAE,2022-10-08 20:19:05,7.0
hh2gpitsg1yiwhh2gpvw40oy3r770hlt,7000002bYlTAAU,2022-10-14 12:27:47,8.0
sggijffpl48d8jk449131sggijfloc38,7000002c3MUAAY,2022-10-10 16:11:16,6.0
6937nib24mipf7cl3ut86937rpx30rdd,7000002bAphAAE,2022-10-12 11:57:42,2.0
vhjpxs5swlksrlxgw82ovhjpr02t95ie,7000002bTVBAA2,2022-10-07 10:05:30,6.0
kzp3fhilc2epm4xdkzp3f1jr7gsjzdea,7000002beQDAAY,2022-10-11 12:29:14,8.0
cvdf48x8wavbyfur6w8vcvdf48x03ipl,7000002bhJPAAY,2022-10-17 16:00:01,7.0
9sghrkltzaumxzowe3loe9sghrkludlc,7000002aKMaAAM,2022-10-15 11:40:20,4.0
nwr6bqkszk8xlaxf4mdxknwr6vv39xnn,7000002ao2wAAA,2022-10-14 21:03:26,4.0
n8xobatbo849r46p7n8xoba4m9l7fnie,7000002aqNTAAY,2022-10-21 09:11:44,9.0
fgsikjgvdt5ow79onfgsi42ngqiys49q,7000002b4TLAAY,2022-10-08 20:16:17,10.0
ny7abxc1hcknlny7agsgejze34z3tvpo,7000002bDxeAAE,2022-10-07 11:56:34,8.0
ivu27ngty1nzj03tivu276xi6au4zcfg,7000002bLaIAAU,2022-10-05 07:12:45,9.0
4lon9uxixmka6haam4lon1pjwxtawkr5,7000002bp7CAAQ,2022-10-06 07:36:26,9.0
4obr5dsqgb5dnkh75a4obr5djbkzofds,7000002cICLAA2,2022-10-19 15:27:35,9.0
52qne2p6gntbj5xv7wfqhjx52qne2p6i,7000002cJ8yAAE,2022-10-17 11:48:04,3.0
48jkm6d29jns5482a48jkode72mhwb9s,7000002aqjdAAA,2022-10-11 13:46:52,8.0
5vxp4m5gpkn5v7u5vxpre0sk9yopig00,7000002b4LRAAY,2022-10-18 08:49:07,5.0
2wt9inwunmvf1c46xs2wqk8untx64ary,7000002beyqAAA,2022-10-12 09:47:40,6.0
y0dz1igu360o1bwy4y0dz1iacvms0w3x,7000002aKUoAAM,2022-10-18 09:25:46,9.0
l14ebqphuixk0msq3m9r6kl14ebqvzwk,7000002aKY7AAM,2022-10-21 11:26:00,9.0
kuubdharuz9zjzkuu7qgcweveykswbyd,7000002aKbBAAU,2022-10-19 14:09:35,9.0
lmxex7jx8mzwlmxesism6xxu7la17m7g,7000002agXvAAI,2022-10-10 16:20:06,8.0
xumtxjpcc463b1hr50z0cqxumtxcsgpf,7000002arFPAAY,2022-10-06 07:03:36,9.0
q03r8wkefdlw8ieqzclq03r8wgyzukbq,7000002atQoAAI,2022-10-06 06:18:24,8.0
to6chwpmt19ooeyposto6chwn81jlk2i,7000002b2EmAAI,2022-10-13 07:46:58,3.0
2uwte6ayi7dmue3z2uwte0g7o528x5r9,7000002b2FfAAI,2022-10-13 07:01:20,6.0
bk5c9lsr7st85ln0obk5cjo1ndd76m8f,7000002b5CzAAI,2022-10-18 16:25:52,8.0
i551etaqaq3t034bt4pk1hi551etawp7,7000002bHSBAA2,2022-11-11 16:05:19,3.0
fvs3vagivf3va072vy2fvs3v7vdrvp5l,7000002bImuAAE,2022-10-21 08:11:16,9.0
nfn4s34eb6yai2k0688bnfn4s34e2tid,7000002bS7wAAE,2022-10-21 10:12:27,5.0
mgfgj7svor0xh4ncscmgfgj7svdeff7a,7000002biJQAAY,2022-10-12 06:59:04,7.0
1u9yypfkqud9tsr3j31u9yye0azy6nw9,7000002bt1XAAQ,2022-10-19 18:45:14,5.0
rb3h6umryewtyyv0mr51nrb3h6nfzkc8,7000002cBuAAAU,2022-10-15 08:34:21,3.0
gkq5tv24alx8xxetvygkq5ta0rqqqm81,7000002cJXoAAM,2022-10-25 09:39:24,6.0
oo6czzebspslrqfoo6c4yo5gasgevw4l,7000002aKSOAA2,2022-11-07 17:00:47,7.0
rs9b2xm22x2v1b2jsrs9b2xp8qveq4l8,7000002aKSYAA2,2022-10-19 08:28:52,8.0
m8ai2bu19ezo0stym8aauges3wl5vl29,7000002aZuTAAU,2022-10-11 15:40:25,8.0
9gqtech00bgm2hh9gqtecjctaomag4te,7000002agVBAAY,2022-10-13 07:23:37,5.0
m9d18r5huu7j4wju2e5m9d1832qq4hqz,7000002arEbAAI,2022-10-18 14:43:02,0.0
dfz0h6vpi8j0fdfz0hywvrwdeak4tm5v,7000002arEqAAI,2022-10-06 17:59:14,7.0
udojenc782d5vx8jcl6udoj7k91fa1pc,7000002arEvAAI,2022-10-21 09:23:00,7.0
9s0y4ike4wi3vh8zt9s0y4qc40d0e1zl,7000002arFjAAI,2022-10-06 07:46:38,9.0
zuwdsufy8uzrks6g8brilzuwdsuftol3,7000002azJoAAI,2022-10-16 10:06:26,5.0
286qwxgzjoij6r0724d89286qw7e5knd,7000002bPbyAAE,2022-10-19 09:57:57,8.0
8qy02ju14gxu9evqpd8qy0y0fmwi5qs3,7000002cTkJAAU,2022-10-21 07:13:20,5.0
5zyuxeb7ryyurk13noqa5zyuxeokuav7,7000002aLiPAAU,2022-10-03 10:59:35,6.0
jbeintpc3njev3eaurjbeint0qj3qpn9,7000002b7hGAAQ,2022-10-08 08:47:11,7.0
p9x75zjjpnp9alz0o30p9x7f9coa9obt,7000002beoZAAQ,2022-10-18 09:08:46,8.0
g9xfzlkh0ntzpy43v2g9xfzs1mmydhrg,7000002beuIAAQ,2022-10-03 12:24:06,6.0
2qwhhd7ir6ybxoqb12qwhhmt378dogv6,7000002bfSjAAI,2022-10-18 16:35:28,6.0
41p0nhb1q8tpxi259fg41p0okocos19h,7000002bhrWAAQ,2022-10-12 09:30:52,7.0
l4ei304s81xi3hsl4ei304mqm6x1jgt5,7000002blWrAAI,2022-10-18 17:17:41,3.0
dnoj7nbofa3o1dno17dp8rfdimhtkdr8,7000002bsjYAAQ,2022-10-14 14:08:22,9.0
5itgxcsailvzdsir5itgx2ewxjjvjwyp,7000002aRL2AAM,2022-10-12 20:24:06,6.0
28frdb9wvxoaws3e28frd5v8j4haf99e,7000002bShqAAE,2022-10-03 16:00:21,2.0
xk69u3kegwmet5j69mxk6os49lsfq2qm,7000002bdnAAAQ,2022-10-12 16:22:40,3.0
w7i3nvgkaa32eyye7w7ifmoiu78d2cfg,7000002bhMJAAY,2022-10-12 12:26:01,8.0
8v6biczq40eekv044qcd8v6bicy5i36l,7000002biGbAAI,2022-10-12 12:16:38,6.0
ch5yzu4s45sb8qrumy8rzgch5yzuullo,7000002cTozAAE,2022-10-19 14:04:45,8.0
e7s34etlygxsthn7u5770fe7s34eam3m,7000002aNn2AAE,2022-10-05 20:02:45,8.0
2qqkqpsr0twtougkxylr6wg2qqkqp2i2,7000002abZrAAI,2022-10-05 09:33:27,3.0
veqp79x6n9lnrvx59270k1veqp79xui9,7000002aqZ4AAI,2022-10-06 14:37:30,8.0
gwcq1lfk55rzwdp85gwcacfzudjf12hl,7000002bPDIAA2,2022-10-05 14:25:59,8.0
wzr5zrxslp1wm1hz1kwzrdevhsbt7gi2,7000002bPFiAAM,2022-10-13 15:38:25,5.0
gb7t9aa0j7vc8gb7ttyh2viyedzdvj23,7000002bPvZAAU,2022-10-12 15:38:44,4.0
1fh8qzq32lhd9zxxgjo1fh8qb2uaz43j,7000002bS94AAE,2022-10-20 15:28:39,4.0
1gwmexkbyecxmpbfr1gwmesixxtpq163,7000002bezcAAA,2022-10-20 10:34:47,6.0
a81gfmor2uui6lm112bga81gfihlq0kg,7000002biWjAAI,2022-10-23 19:58:29,9.0
1v2pwxye23paniq2bd1v2pwxyejgfvhg,7000002blc1AAA,2022-10-20 16:53:37,8.0
5crxftlcfsfivarci2b2u5crx9mud5vk,7000002bAlGAAU,2022-10-13 08:23:50,7.0
2hbildre5kmwa63f2hbi4owyyabbuy1s,7000002bDgiAAE,2022-10-06 18:29:45,9.0
5zuoiosvs7mrtz5zuog9u712x4akbhhv,7000002bPDNAA2,2022-10-12 14:39:56,4.0
b1019hsvzjpytmyxb10132v07buizc6e,7000002bPDSAA2,2022-10-19 16:39:53,7.0
pi5d4dth6738jmicdpi5d467setsl6vj,7000002bPELAA2,2022-10-12 17:58:24,6.0
kiiuh13gfv6bs132ckiiuh1zjla93udh,7000002bQfwAAE,2022-10-13 14:08:56,5.0
hn81eefstaha8rhycw8hn81eefs86rmb,7000002br9PAAQ,2022-10-20 09:04:42,8.0
27xshxe93ibxleb1zwrht27xshxe9x4y,7000002bsJ6AAI,2022-10-19 22:25:51,7.0
cwfkid3sy64rh2q9y1cwfkidhdfh3zwk,7000002bzhsAAA,2022-10-20 09:56:18,8.0
wes8ksgvju35ldetabwesiihde8ozv40,7000002cVorAAE,2022-10-19 10:19:20,8.0
ei1xfcmlbfzor8movaei1xfct3wes1rh,7000002aPy7AAE,2022-10-10 13:31:21,3.0
7jr02ucj8cpckhara7jr02uobdqm7sg1,7000002awTCAAY,2022-10-04 12:33:11,7.0
1g73veptilnc80z7le1g73tqrj1g6vz6,7000002bDi5AAE,2022-10-07 15:28:25,7.0
sdqeu79wlyzopzsd14li55auhu6tin6u,7000002bXevAAE,2022-10-03 14:00:28,5.0
zodso4u3ddy22so25ly62qzodso4w38r,7000002bffsAAA,2022-10-03 14:50:33,8.0
fas6cba1sh18z9q23b0gcfifas6cba1e,7000002acJVAAY,2022-10-04 04:44:10,7.0
qbpy816u3fd4lpd3bg08kqbpy81p781q,7000002awCGAAY,2022-10-12 15:26:03,7.0
yswdq86hrz3upandg9zm5yswdqm8mkd7,7000002bHF7AAM,2022-10-11 06:43:21,8.0
uzy9jagyhu44qcvk0ga5puzy9jagaq32,7000002bK5YAAU,2022-10-07 02:54:38,8.0
33mex3f4ewfgeqzhrlgw6zi33mex31jf,7000002bSzoAAE,2022-10-04 13:06:57,9.0
o47yx5e66wir2s5bw2o47y1a1jocyn8r,7000002bTCxAAM,2022-10-05 00:11:53,4.0
8poz521v9cntif8poz6ap6f3sfntjxrp,7000002bfIeAAI,2022-10-04 11:19:49,5.0
58d2s84jg5d8nthrzf58d9diomlave90,7000002aQJjAAM,2022-10-06 10:49:24,6.0
bcnpal5hwxhjagczbcnpv8lcgeb8m9j7,7000002bly2AAA,2022-10-05 11:25:30,6.0
foray6mlnsxnnmgcdu4y95yforay6n5m,7000002bCVAAA2,2022-10-03 16:10:18,5.0
z8l3liymrt6qllokpzz8l3dsxtug9z0m,7000002bafhAAA,2022-10-20 10:09:56,6.0
g0yfy957a2ees79b4z20g0yfy9s13lsv,7000002aS1NAAU,2022-10-03 15:55:16,8.0
cksgz43rln5cqtqga8zzcksgz49n5lfs,7000002aZ4mAAE,2022-10-12 08:54:16,6.0
nsqdlj1j43efdvc7nsqdlndvd7mh5u2u,7000002aiA5AAI,2022-10-04 10:23:44,7.0
brc17bjgcvscv5vbbsfbrc17bkij4c7g,7000002aqQ7AAI,2022-10-20 10:34:49,5.0
ws4y5v5oud0oplea72ws4y5gqy3rxmzw,7000002bH4xAAE,2022-10-04 07:05:39,3.0
w3szn19w1nqo25xw3szqkrnjtrnqeux0,7000002bLp3AAE,2022-10-05 18:55:33,6.0
ixwjyfv8h9yafwf3ixwjyf4xtpznd1au,7000002bQqfAAE,2022-10-20 13:46:34,9.0
qnzn5iums1h1317mqnzn5exb5np4zi4q,7000002bYbsAAE,2022-10-12 07:27:49,2.0
6nmnju0jr0lffyp5p96nmnjuyeyl1pg8,7000002bdIvAAI,2022-10-13 13:28:31,4.0
o4ebgsn4c4m43aox7ct8o4ebgsn07ycx,7000002bpnIAAQ,2022-10-08 21:07:32,3.0
